gwcode,year,infmort,infmort_yearadj,infmort_imputed
20,1979,11.7,-1.2531566328096972,FALSE
20,1980,11,-1.2455306673716988,FALSE
20,1981,10.3,-1.2389097955848098,FALSE
20,1982,9.7,-1.229166342414021,FALSE
20,1983,9.2,-1.2174436534475663,FALSE
20,1984,8.7,-1.1966591433155118,FALSE
20,1985,8.3,-1.183132002314159,FALSE
20,1986,8,-1.1681491243423408,FALSE
20,1987,7.7,-1.1538306818152357,FALSE
20,1988,7.5,-1.138035582834166,FALSE
20,1989,7.3,-1.1224407268742058,FALSE
20,1990,7,-1.1140414549256805,FALSE
20,1991,6.8,-1.1034333372611929,FALSE
20,1992,6.6,-1.0777475728194617,FALSE
20,1993,6.4,-1.065986716970998,FALSE
20,1994,6.2,-1.0596292864283339,FALSE
20,1995,6,-1.051206811307696,FALSE
20,1996,5.8,-1.0463923943483977,FALSE
20,1997,5.6,-1.0407483153989459,FALSE
20,1998,5.5,-1.0312305255334588,FALSE
20,1999,5.4,-1.0223487477460849,FALSE
20,2000,5.3,-1.0133225915534347,FALSE
20,2001,5.3,-1.0006957672520462,FALSE
20,2002,5.2,-0.9981174911000191,FALSE
20,2003,5.2,-0.9874851275425393,FALSE
20,2004,5.2,-0.9768744509743494,FALSE
20,2005,5.2,-0.9673106334764177,FALSE
20,2006,5.2,-0.9455674521144974,FALSE
20,2007,5.1,-0.9419702345481229,FALSE
20,2008,5.1,-0.9304525028041414,FALSE
20,2009,5,-0.9221961747662651,FALSE
20,2010,5,-0.912117920051227,FALSE
20,2011,4.9,-0.907043897413856,FALSE
20,2012,4.8,-0.905240751689747,FALSE
20,2013,4.8,-0.8961207373316458,FALSE
20,2014,4.7,-0.8907204096177862,FALSE
20,2015,4.7,-0.8816041410197047,FALSE
20,2016,4.6,-0.8772627421019585,FALSE
20,2017,4.5,-0.8739022697944457,FALSE
20,2018,4.4,-0.8689950594947097,FALSE
20,2019,4.3,-0.8652055336870301,FALSE
31,1973,26.6,-1.07039643620483,FALSE
31,1974,26.8,-1.0483767357620735,FALSE
31,1975,26.9,-1.0505058044766644,FALSE
31,1976,26.8,-1.0260001706585233,FALSE
31,1977,26.5,-1.0109419319137138,FALSE
31,1978,26.2,-0.9868544491928425,FALSE
31,1979,25.8,-0.9666643828282603,FALSE
31,1980,25.4,-0.9471368197700909,FALSE
31,1981,24.9,-0.9296661163551986,FALSE
31,1982,24.6,-0.9078673710626673,FALSE
31,1983,24.2,-0.8885343131315397,FALSE
31,1984,24,-0.8565018105654798,FALSE
31,1985,23.7,-0.836182622307506,FALSE
31,1986,23.4,-0.8170419788588827,FALSE
31,1987,22.9,-0.803648214590278,FALSE
31,1988,22.3,-0.793780211940649,FALSE
31,1989,21.5,-0.7892314956400855,FALSE
31,1990,20.6,-0.7910116768243142,FALSE
31,1991,19.7,-0.7854482980569947,FALSE
31,1992,18.8,-0.7740487947963958,FALSE
31,1993,17.9,-0.7766743140892215,FALSE
31,1994,17,-0.7852393721970822,FALSE
31,1995,16.2,-0.790147760449448,FALSE
31,1996,15.4,-0.7967706339004376,FALSE
31,1997,14.7,-0.8001712961050947,FALSE
31,1998,14.1,-0.8002637033737191,FALSE
31,1999,13.6,-0.7980457189033565,FALSE
31,2000,13.2,-0.7920788724696508,FALSE
31,2001,13,-0.7796585495859316,FALSE
31,2002,12.8,-0.773894315799059,FALSE
31,2003,12.7,-0.7590861165462532,FALSE
31,2004,12.6,-0.7441285169375318,FALSE
31,2005,12.4,-0.733152270106416,FALSE
31,2006,12.2,-0.710045910225389,FALSE
31,2007,11.9,-0.7056441901611811,FALSE
31,2008,11.6,-0.6973180567855332,FALSE
31,2009,11.2,-0.693139948751744,FALSE
31,2010,10.9,-0.6865611626693559,FALSE
31,2011,10.5,-0.6892094581935924,FALSE
31,2012,10.2,-0.685937834250672,FALSE
31,2013,9.9,-0.682380279775021,FALSE
31,2014,9.6,-0.6792416701955933,FALSE
31,2015,9.3,-0.6773296977460168,FALSE
31,2016,9.1,-0.671734725993627,FALSE
31,2017,8.8,-0.6721281928522413,FALSE
31,2018,8.6,-0.6668138842693314,FALSE
31,2019,8.3,-0.6673985331216062,FALSE
40,1960,50.99770437261335,-0.8527613036375942,TRUE
40,1961,49.900796246067806,-0.8847382603125806,TRUE
40,1962,48.818876141783726,-0.8966720682331734,TRUE
40,1963,47.75194405976113,-0.8956234464821669,TRUE
40,1964,46.7,-0.8909159591974828,FALSE
40,1965,44.3,-0.9106151464809485,FALSE
40,1966,42.1,-0.9284655601926806,FALSE
40,1967,39.9,-0.9457137357236948,FALSE
40,1968,37.9,-0.974929537084841,FALSE
40,1969,36,-0.9894940760315907,FALSE
40,1970,34.1,-0.9994183866371958,FALSE
40,1971,32.3,-1.016206056536943,FALSE
40,1972,30.5,-1.0276633642123691,FALSE
40,1973,28.8,-1.0295046306785647,FALSE
40,1974,27.2,-1.040902919642775,FALSE
40,1975,25.7,-1.0732201966363364,FALSE
40,1976,24.3,-1.07406092753566,FALSE
40,1977,22.9,-1.081338935632693,FALSE
40,1978,21.7,-1.076601613473221,FALSE
40,1979,20.5,-1.0743529590624175,FALSE
40,1980,19.4,-1.0714675896040942,FALSE
40,1981,18.3,-1.069461204226119,FALSE
40,1982,17.4,-1.0631259344002342,FALSE
40,1983,16.5,-1.0573744411604333,FALSE
40,1984,15.6,-1.0432548559968697,FALSE
40,1985,14.8,-1.0366923289347274,FALSE
40,1986,14.1,-1.0290742160664255,FALSE
40,1987,13.4,-1.0225122566058766,FALSE
40,1988,12.7,-1.017080993060768,FALSE
40,1989,12,-1.0121531644234758,FALSE
40,1990,11.4,-1.009531820834062,FALSE
40,1991,10.9,-1.0023683248009438,FALSE
40,1992,10.3,-0.9856422057141054,FALSE
40,1993,9.8,-0.9804508761189944,FALSE
40,1994,9.3,-0.9808692184545488,FALSE
40,1995,8.9,-0.9769841399852529,FALSE
40,1996,8.5,-0.9761862742224089,FALSE
40,1997,8.1,-0.9746557276808548,FALSE
40,1998,7.7,-0.9721459896321301,FALSE
40,1999,7.4,-0.9676406919307853,FALSE
40,2000,7.1,-0.9629126302432053,FALSE
40,2001,6.8,-0.9576365690054005,FALSE
40,2002,6.5,-0.9597635269038023,FALSE
40,2003,6.2,-0.9570319260763679,FALSE
40,2004,6,-0.9517127283757745,FALSE
40,2005,5.8,-0.9477974365289175,FALSE
40,2006,5.6,-0.9321090782922625,FALSE
40,2007,5.4,-0.9315440855310521,FALSE
40,2008,5.2,-0.9268658190192398,FALSE
40,2009,5,-0.9221961747662651,FALSE
40,2010,4.9,-0.9159409159390555,FALSE
40,2011,4.7,-0.9148236988145798,FALSE
40,2012,4.6,-0.9133630819652684,FALSE
40,2013,4.4,-0.9128846947870675,FALSE
40,2014,4.3,-0.9079839801828631,FALSE
40,2015,4.2,-0.9038078848538013,FALSE
40,2016,4.1,-0.9000991883362176,FALSE
40,2017,3.9,-0.9020567921584743,FALSE
40,2018,3.8,-0.8978780845269064,FALSE
40,2019,3.7,-0.8948765837718438,FALSE
41,1960,189.1,1.1475385769251008,FALSE
41,1961,189.1,1.1582752863452987,FALSE
41,1962,186.3,1.1916733823457326,FALSE
41,1963,183.6,1.211972966535361,FALSE
41,1964,181,1.2106156883357575,FALSE
41,1965,178.2,1.21385761488623,FALSE
41,1966,175.4,1.2472938421071864,FALSE
41,1967,172.6,1.2608557319503833,FALSE
41,1968,169.6,1.2606873945363175,FALSE
41,1969,166.7,1.2673616182825238,FALSE
41,1970,163.6,1.2779655343072724,FALSE
41,1971,160.4,1.2915040274446281,FALSE
41,1972,157.2,1.290545807289079,FALSE
41,1973,153.8,1.2938934105865023,FALSE
41,1974,150.4,1.2610324451010897,FALSE
41,1975,147.1,1.2247191435171616,FALSE
41,1976,143.8,1.223243251191477,FALSE
41,1977,140.5,1.2182965191872928,FALSE
41,1978,137.3,1.2289033178182818,FALSE
41,1979,134.1,1.23383992022065,FALSE
41,1980,130.9,1.239012549811134,FALSE
41,1981,127.8,1.2498663899959654,FALSE
41,1982,124.8,1.252814302051804,FALSE
41,1983,121.7,1.2493763989226332,FALSE
41,1984,118.8,1.251139702160208,FALSE
41,1985,116,1.2432607396804218,FALSE
41,1986,113.2,1.230323064284919,FALSE
41,1987,110.5,1.2145086359956627,FALSE
41,1988,107.9,1.1973184197137472,FALSE
41,1989,105.3,1.1771722774176099,FALSE
41,1990,102.7,1.1590430865670227,FALSE
41,1991,100.1,1.196411946285449,FALSE
41,1992,97.5,1.1850572568769884,FALSE
41,1993,94.8,1.1579451451810931,FALSE
41,1994,92.2,1.125327438005708,FALSE
41,1995,89.6,1.0884536447461794,FALSE
41,1996,86.9,1.0623914361025992,FALSE
41,1997,84.2,1.0372026424578342,FALSE
41,1998,81.5,1.009871623785171,FALSE
41,1999,79,0.9909077062569392,FALSE
41,2000,76.5,0.9806714336067436,FALSE
41,2001,74.2,0.977156738877213,FALSE
41,2002,72,0.9726862075978945,FALSE
41,2003,69.9,0.9828370073187552,FALSE
41,2004,68.2,1.0046112036634216,FALSE
41,2005,66.6,1.0295398541510963,FALSE
41,2006,65.2,1.0731886212207182,FALSE
41,2007,63.8,1.0980795897920965,FALSE
41,2008,62.6,1.1318906735143164,FALSE
41,2009,61.4,1.1614765909142177,FALSE
41,2010,60.2,1.1981758100300097,FALSE
41,2011,85.6,2.2321059677781583,FALSE
41,2012,57.9,1.251237936461159,FALSE
41,2013,56.8,1.2831937318731568,FALSE
41,2014,55.7,1.310384837429527,FALSE
41,2015,54.5,1.3298887448563075,FALSE
41,2016,53.3,1.347007121114873,FALSE
41,2017,52.1,1.3596898377518165,FALSE
41,2018,50.8,1.3646255429951821,FALSE
41,2019,49.5,1.370013572702259,FALSE
42,1960,101.9,-0.11548278555598065,FALSE
42,1961,101.9,-0.1215508654155337,FALSE
42,1962,101.2,-0.10100006151951361,FALSE
42,1963,100.2,-0.08192512887048439,FALSE
42,1964,98.9,-0.07408831957547872,FALSE
42,1965,97.5,-0.06653784323424279,FALSE
42,1966,95.8,-0.051959334359951065,FALSE
42,1967,94.2,-0.04279947728584659,FALSE
42,1968,92.4,-0.049788134098104744,FALSE
42,1969,90.7,-0.04496456968895811,FALSE
42,1970,88.8,-0.03746548721123131,FALSE
42,1971,86.9,-0.032591922380863565,FALSE
42,1972,84.8,-0.034145147854605595,FALSE
42,1973,82.6,-0.029514113718080024,FALSE
42,1974,80.1,-0.05249073786558001,FALSE
42,1975,77.6,-0.09082273573051648,FALSE
42,1976,75.1,-0.09746634779224132,FALSE
42,1977,72.6,-0.10946918984567536,FALSE
42,1978,70.3,-0.10733223924513267,FALSE
42,1979,68,-0.10921949281289532,FALSE
42,1980,65.9,-0.10790412339056842,FALSE
42,1981,63.8,-0.10572234087356322,FALSE
42,1982,61.8,-0.10569812715190555,FALSE
42,1983,59.9,-0.10573008317939651,FALSE
42,1984,58.1,-0.0983733761356701,FALSE
42,1985,56.3,-0.10173133735835706,FALSE
42,1986,54.6,-0.10570802177551282,FALSE
42,1987,52.9,-0.11249860822522986,FALSE
42,1988,51.3,-0.11922576897362229,FALSE
42,1989,49.7,-0.12750612093570582,FALSE
42,1990,48.1,-0.1378264637516983,FALSE
42,1991,46.5,-0.12482821660951335,FALSE
42,1992,44.9,-0.12433255656672203,FALSE
42,1993,43.3,-0.13767126772425417,FALSE
42,1994,41.7,-0.1576994757607934,FALSE
42,1995,40.2,-0.17589117019474676,FALSE
42,1996,38.8,-0.18831759280853466,FALSE
42,1997,37.4,-0.20005059962482882,FALSE
42,1998,36.2,-0.20673268363764383,FALSE
42,1999,35,-0.21266952167965125,FALSE
42,2000,34,-0.20956376399589086,FALSE
42,2001,33.1,-0.20266529308087916,FALSE
42,2002,32.3,-0.1985848528558058,FALSE
42,2003,31.6,-0.18352060883561233,FALSE
42,2004,31,-0.16540889717030988,FALSE
42,2005,30.5,-0.14450416219016188,FALSE
42,2006,30,-0.11114827513594167,FALSE
42,2007,29.6,-0.0905013981539938,FALSE
42,2008,29.2,-0.06606171064284003,FALSE
42,2009,28.9,-0.03922136803286912,FALSE
42,2010,28.5,-0.013713886411570198,FALSE
42,2011,28.2,-6.970342295445992e-4,FALSE
42,2012,27.9,0.03288839513296338,FALSE
42,2013,27.5,0.0552338482635277,FALSE
42,2014,27.1,0.07603954202652399,FALSE
42,2015,26.6,0.09091983891372239,FALSE
42,2016,26,0.10013715672432895,FALSE
42,2017,25.4,0.1068135925525475,FALSE
42,2018,24.8,0.11302779159998427,FALSE
42,2019,24.1,0.11393911911181791,FALSE
51,1962,58.6,-0.7480962860631034,FALSE
51,1963,56.7,-0.7568000347476339,FALSE
51,1964,54.8,-0.7641668427044133,FALSE
51,1965,53.1,-0.7709933369213431,FALSE
51,1966,51.6,-0.7734039373731102,FALSE
51,1967,50,-0.777768358003211,FALSE
51,1968,48.6,-0.7932962708103808,FALSE
51,1969,47.1,-0.7978253827883873,FALSE
51,1970,45.7,-0.7954210624444867,FALSE
51,1971,44.3,-0.8000271259531895,FALSE
51,1972,42.9,-0.8007825928894176,FALSE
51,1973,41.6,-0.7915886712530218,FALSE
51,1974,40.3,-0.796135441735757,FALSE
51,1975,39.1,-0.8195761508533308,FALSE
51,1976,37.9,-0.8126104101240361,FALSE
51,1977,36.9,-0.8075728100588853,FALSE
51,1978,35.9,-0.7933994506329154,FALSE
51,1979,34.9,-0.7817651292941412,FALSE
51,1980,34,-0.7689293830080194,FALSE
51,1981,33.1,-0.7559813102125402,FALSE
51,1982,32.2,-0.7439833319841246,FALSE
51,1983,31.4,-0.7306578297798471,FALSE
51,1984,30.6,-0.7097672748693875,FALSE
51,1985,29.8,-0.6987546211360394,FALSE
51,1986,29,-0.6893666532285342,FALSE
51,1987,28.3,-0.6792412854445693,FALSE
51,1988,27.5,-0.672825622167251,FALSE
51,1989,26.8,-0.664864669897773,FALSE
51,1990,26,-0.6627498531664188,FALSE
51,1991,25.3,-0.6474082810381179,FALSE
51,1992,24.6,-0.6296674085231349,FALSE
51,1993,23.9,-0.625728712585686,FALSE
51,1994,23.2,-0.6277192362495118,FALSE
51,1995,22.6,-0.6263460030481943,FALSE
51,1996,21.9,-0.6277559002637978,FALSE
51,1997,21.3,-0.6256868645293345,FALSE
51,1998,20.7,-0.6230100956697329,FALSE
51,1999,20.1,-0.620244537503633,FALSE
51,2000,19.5,-0.6156440078838485,FALSE
51,2001,19,-0.6074217565993487,FALSE
51,2002,18.5,-0.6057269343233388,FALSE
51,2003,18.1,-0.5946388286289273,FALSE
51,2004,17.7,-0.5837225353716171,FALSE
51,2005,17.4,-0.5705422955439149,FALSE
51,2006,17.2,-0.5418162374474543,FALSE
51,2007,16.9,-0.531875039876665,FALSE
51,2008,16.7,-0.5143971837555482,FALSE
51,2009,16.4,-0.5010282753202102,FALSE
51,2010,16.1,-0.4877653765022827,FALSE
51,2011,15.7,-0.4869346217747761,FALSE
51,2012,15.3,-0.47881841222487864,FALSE
51,2013,14.9,-0.47283081158225143,FALSE
51,2014,14.5,-0.46776293077340053,FALSE
51,2015,14.1,-0.4641737569386904,FALSE
51,2016,13.7,-0.4616394206384438,FALSE
51,2017,13.2,-0.46566169551603226,FALSE
51,2018,12.8,-0.46463270904395326,FALSE
51,2019,12.4,-0.46464635754204686,FALSE
52,1962,54.1,-0.8164515210501023,FALSE
52,1963,52.5,-0.8219603704874967,FALSE
52,1964,50.9,-0.8251941950899653,FALSE
52,1965,49.6,-0.8265247384507316,FALSE
52,1966,48.4,-0.8256352208491761,FALSE
52,1967,47.3,-0.8226646470968056,FALSE
52,1968,46.3,-0.8323389355235825,FALSE
52,1969,45.4,-0.8271800475193285,FALSE
52,1970,44.6,-0.814765636290347,FALSE
52,1971,43.8,-0.8090345813941792,FALSE
52,1972,43,-0.7989529092497164,FALSE
52,1973,42.2,-0.7804363606549495,FALSE
52,1974,41.3,-0.7774509014375114,FALSE
52,1975,40.4,-0.7949688926803528,FALSE
52,1976,39.5,-0.7818515257226686,FALSE
52,1977,38.5,-0.77628525285045,FALSE
52,1978,37.4,-0.7634837292061226,FALSE
52,1979,36.4,-0.7512872303599458,FALSE
52,1980,35.3,-0.7419910495439854,FALSE
52,1981,34.3,-0.7305640215087367,FALSE
52,1982,33.2,-0.7224196426316847,FALSE
52,1983,32.3,-0.7109232693608855,FALSE
52,1984,31.4,-0.6919812705425886,FALSE
52,1985,30.5,-0.6829841947721006,FALSE
52,1986,29.7,-0.6734072375247407,FALSE
52,1987,29,-0.6631144612960516,FALSE
52,1988,28.4,-0.6518911739372398,FALSE
52,1989,27.8,-0.6413992310784687,FALSE
52,1990,27.3,-0.6318720067302587,FALSE
52,1991,26.8,-0.6104332764794902,FALSE
52,1992,26.4,-0.5848593920935022,FALSE
52,1993,26.1,-0.5703819920343894,FALSE
52,1994,25.9,-0.5591217576916989,FALSE
52,1995,25.7,-0.5470045268069621,FALSE
52,1996,25.6,-0.5315475134244798,FALSE
52,1997,25.5,-0.5146513171629418,FALSE
52,1998,25.4,-0.4967840416987124,FALSE
52,1999,25.4,-0.4752681895930892,FALSE
52,2000,25.4,-0.45041135692254164,FALSE
52,2001,25.4,-0.42370251074699383,FALSE
52,2002,25.3,-0.40510619852774277,FALSE
52,2003,25.1,-0.3814664183657269,FALSE
52,2004,24.7,-0.363557462634087,FALSE
52,2005,24.3,-0.34614053064766326,FALSE
52,2006,23.8,-0.31975306938058057,FALSE
52,2007,23.2,-0.31292591051817453,FALSE
52,2008,22.7,-0.2991961566614483,FALSE
52,2009,22.1,-0.29044432559718253,FALSE
52,2010,21.4,-0.2851465944473815,FALSE
52,2011,20.8,-0.2885496860563216,FALSE
52,2012,20.2,-0.2798213204746068,FALSE
52,2013,19.7,-0.27166332211719274,FALSE
52,2014,19.1,-0.26923186927501536,FALSE
52,2015,18.6,-0.26434006243182173,FALSE
52,2016,18,-0.2652459830238159,FALSE
52,2017,17.4,-0.2685800389678327,FALSE
52,2018,16.9,-0.2672653713239414,FALSE
52,2019,16.4,-0.2668393569766231,FALSE
53,1966,51.6,-0.7734039373731102,FALSE
53,1967,49.1,-0.7927337877010758,FALSE
53,1968,46.9,-0.8221538925549212,FALSE
53,1969,44.9,-0.8358137724401935,FALSE
53,1970,42.9,-0.8446617958703131,FALSE
53,1971,40.9,-0.8612778229519197,FALSE
53,1972,38.9,-0.8739699384774665,FALSE
53,1973,37,-0.8770897191715763,FALSE
53,1974,35.1,-0.8932950512866343,FALSE
53,1975,33.3,-0.9293623796250796,FALSE
53,1976,31.5,-0.9356459477295062,FALSE
53,1977,29.7,-0.9483668174968435,FALSE
53,1978,28,-0.9509555834806911,FALSE
53,1979,26.4,-0.9544732232545821,FALSE
53,1980,24.9,-0.9574977172562578,FALSE
53,1981,23.6,-0.9572015124509858,FALSE
53,1982,22.4,-0.9553074876380351,FALSE
53,1983,21.4,-0.9499307233238647,FALSE
53,1984,20.6,-0.9320923289543758,FALSE
53,1985,19.9,-0.9217935082831735,FALSE
53,1986,19.3,-0.9105185565525307,FALSE
53,1987,18.7,-0.9004091594813847,FALSE
53,1988,18.1,-0.891474303680701,FALSE
53,1989,17.5,-0.8830932509173025,FALSE
53,1990,16.8,-0.8812699971761665,FALSE
53,1991,16.1,-0.8741883089977011,FALSE
53,1992,15.5,-0.856196824917389,FALSE
53,1993,14.9,-0.8521471148409893,FALSE
53,1994,14.4,-0.8512962034009022,FALSE
53,1995,14,-0.8464546145561289,FALSE
53,1996,13.7,-0.8409744873130972,FALSE
53,1997,13.5,-0.8318957382097784,FALSE
53,1998,13.4,-0.8190633284332329,FALSE
53,1999,13.4,-0.8035165244848866,FALSE
53,2000,13.6,-0.7808766588451553,FALSE
53,2001,13.7,-0.7595642570708303,FALSE
53,2002,14,-0.7384906565410126,FALSE
53,2003,14.1,-0.7164516344936132,FALSE
53,2004,14.3,-0.6906598564155603,FALSE
53,2005,14.3,-0.6713604797726656,FALSE
53,2006,14.3,-0.6393894476586564,FALSE
53,2007,14.2,-0.6257103810303036,FALSE
53,2008,14,-0.6112376459478932,FALSE
53,2009,13.9,-0.5933896567776784,FALSE
53,2010,13.6,-0.5833402736979909,FALSE
53,2011,13.5,-0.5725124371827368,FALSE
53,2012,13.3,-0.5600417149800917,FALSE
53,2013,13.1,-0.5482686201316485,FALSE
53,2014,12.8,-0.5411331056749776,FALSE
53,2015,12.6,-0.5307849884409799,FALSE
53,2016,12.3,-0.5255814700943691,FALSE
53,2017,12,-0.5219707402440893,FALSE
53,2018,11.6,-0.5223987591083471,FALSE
53,2019,11.3,-0.5190432826975384,FALSE
70,1960,103.7,-0.08941124366990333,FALSE
70,1961,103.7,-0.09513243567735141,FALSE
70,1962,99.8,-0.12226613462658002,FALSE
70,1963,96.3,-0.14243115491464273,FALSE
70,1964,93.3,-0.16171733838550229,FALSE
70,1965,90.7,-0.17442742334848332,FALSE
70,1966,88.3,-0.17437640500698035,FALSE
70,1967,86.1,-0.1774883445666307,FALSE
70,1968,83.9,-0.1940762428208067,FALSE
70,1969,81.7,-0.20037161826452837,FALSE
70,1970,79.4,-0.2027736637122196,FALSE
70,1971,76.9,-0.21274103120065835,FALSE
70,1972,74.5,-0.22260256274383142,FALSE
70,1973,72.1,-0.22467954918434563,FALSE
70,1974,69.8,-0.2449415029375102,FALSE
70,1975,67.6,-0.2801093370611176,FALSE
70,1976,65.6,-0.28009722392536096,FALSE
70,1977,63.6,-0.2854616991431231,FALSE
70,1978,61.6,-0.28084342352053115,FALSE
70,1979,59.5,-0.2819275867733361,FALSE
70,1980,57.2,-0.28818373964987326,FALSE
70,1981,54.9,-0.294233898760107,FALSE
70,1982,52.5,-0.30624043812959595,FALSE
70,1983,50.1,-0.3206175188525338,FALSE
70,1984,48,-0.3229216807615082,FALSE
70,1985,45.9,-0.33603481476544744,FALSE
70,1986,44.1,-0.34509925733241614,FALSE
70,1987,42.4,-0.35440097045299673,FALSE
70,1988,40.7,-0.36578704812708707,FALSE
70,1989,39.1,-0.3762397724203308,FALSE
70,1990,37.5,-0.38959967315423394,FALSE
70,1991,35.9,-0.3861182488238157,FALSE
70,1992,34.3,-0.3882019866523367,FALSE
70,1993,32.8,-0.4018260703554415,FALSE
70,1994,31.3,-0.4219268005760729,FALSE
70,1995,29.9,-0.4395096235123894,FALSE
70,1996,28.6,-0.45354071328449225,FALSE
70,1997,27.2,-0.4697083575146399,FALSE
70,1998,25.9,-0.48335573808477406,FALSE
70,1999,24.6,-0.497151411919209,FALSE
70,2000,23.4,-0.5064224250450186,FALSE
70,2001,22.2,-0.5155621336731713,FALSE
70,2002,21.1,-0.529019005930905,FALSE
70,2003,20.1,-0.5337324256965843,FALSE
70,2004,19.1,-0.539689520824111,FALSE
70,2005,18.3,-0.5412725001226647,FALSE
70,2006,17.5,-0.5317224570807783,FALSE
70,2007,16.9,-0.531875039876665,FALSE
70,2008,16.3,-0.5287439188951548,FALSE
70,2009,15.8,-0.5231950068700024,FALSE
70,2010,15.3,-0.5183493436049094,FALSE
70,2011,14.9,-0.5180538273776708,FALSE
70,2012,14.5,-0.5113077333269639,FALSE
70,2013,14.1,-0.5063587264930945,FALSE
70,2014,13.7,-0.5022900719035545,FALSE
70,2015,13.2,-0.5041404958400642,FALSE
70,2016,12.7,-0.5073123131069619,FALSE
70,2017,12.2,-0.5125858994560798,FALSE
70,2018,11.6,-0.5223987591083471,FALSE
70,2019,11,-0.5338788077399452,FALSE
80,1981,49.3,-0.4128479127111908,FALSE
80,1982,47.6,-0.41190251595655114,FALSE
80,1983,45.9,-0.4127121341410213,FALSE
80,1984,44.1,-0.4096284518546535,FALSE
80,1985,42.4,-0.41488694658514136,FALSE
80,1986,40.6,-0.42489633585138387,FALSE
80,1987,38.7,-0.4396427552380192,FALSE
80,1988,36.8,-0.4565029904571356,FALSE
80,1989,34.9,-0.4747946154614087,FALSE
80,1990,33,-0.4964845262024801,FALSE
80,1991,31.2,-0.5019732631075158,FALSE
80,1992,29.5,-0.5076900304646904,FALSE
80,1993,27.9,-0.5250983115833289,FALSE
80,1994,26.5,-0.5438778735677404,FALSE
80,1995,25.3,-0.5572421366445405,FALSE
80,1996,24.2,-0.5679506868231406,FALSE
80,1997,23.2,-0.5754564978635854,FALSE
80,1998,22.3,-0.5800395241051302,FALSE
80,1999,21.5,-0.5819488984329233,FALSE
80,2000,20.7,-0.5820373670103623,FALSE
80,2001,20,-0.5787156244349183,FALSE
80,2002,19.4,-0.5791741898798041,FALSE
80,2003,18.9,-0.5702762674559901,FALSE
80,2004,18.5,-0.5585608127730421,FALSE
80,2005,18.2,-0.5445246996139147,FALSE
80,2006,17.8,-0.5216286767141021,FALSE
80,2007,17.6,-0.5075473588368326,FALSE
80,2008,17.3,-0.4928770810461382,FALSE
80,2009,17,-0.4788615437704178,FALSE
80,2010,16.6,-0.4686503970631411,FALSE
80,2011,16.2,-0.4674851182729668,FALSE
80,2012,15.7,-0.46257375167383613,FALSE
80,2013,15.2,-0.4602578434906853,FALSE
80,2014,14.5,-0.46776293077340053,FALSE
80,2015,13.9,-0.47305525447232893,FALSE
80,2016,13.2,-0.4844758668727029,FALSE
80,2017,12.5,-0.4985086382740655,FALSE
80,2018,11.8,-0.5127710840976147,FALSE
80,2019,11.2,-0.523988457711674,FALSE
90,1960,147.3,0.5420994375706376,FALSE
90,1961,147.3,0.544780640203065,FALSE
90,1962,144.1,0.550653178689876,FALSE
90,1963,140.9,0.5495095531800901,FALSE
90,1964,137.8,0.5346204003727199,FALSE
90,1965,134.8,0.5252682359218124,FALSE
90,1966,131.7,0.5340103771371623,FALSE
90,1967,128.7,0.5308753277989737,FALSE
90,1968,125.6,0.5137842435011545,FALSE
90,1969,122.5,0.5041403352780568,FALSE
90,1970,119.5,0.5024239828505076,FALSE
90,1971,116.4,0.498847948637531,FALSE
90,1972,113.3,0.4873146894602427,FALSE
90,1973,110.2,0.4834921737932469,FALSE
90,1974,107.1,0.4519918501870527,FALSE
90,1975,104,0.4088938917822707,FALSE
90,1976,101,0.40044309345489554,FALSE
90,1977,97.9,0.3852653085127062,FALSE
90,1978,94.8,0.3812912107258173,FALSE
90,1979,91.9,0.37639503020528536,FALSE
90,1980,88.9,0.3686971609731109,FALSE
90,1981,86,0.3644975001468046,FALSE
90,1982,83.2,0.35576482499030704,FALSE
90,1983,80.3,0.3415866196503996,FALSE
90,1984,77.5,0.3329372287892069,FALSE
90,1985,74.7,0.31280558420803384,FALSE
90,1986,72,0.2909974542902126,FALSE
90,1987,69.3,0.26532984325432973,FALSE
90,1988,66.7,0.23898590073990233,FALSE
90,1989,64.1,0.21039619806227505,FALSE
90,1990,61.6,0.1828280953930404,FALSE
90,1991,59.3,0.19069182229077616,FALSE
90,1992,57,0.1768768872102532,FALSE
90,1993,54.9,0.15415689518258135,FALSE
90,1994,52.8,0.12431238053243743,FALSE
90,1995,50.8,0.09540549050107941,FALSE
90,1996,48.9,0.07430530099609015,FALSE
90,1997,47.1,0.056388640721364194,FALSE
90,1998,45.4,0.040348102858821774,FALSE
90,1999,43.7,0.02531052111690194,FALSE
90,2000,42.1,0.017281061900140674,FALSE
90,2001,40.6,0.012630698152349339,FALSE
90,2002,39.2,0.004986187877960903,FALSE
90,2003,37.9,0.008334560401267873,FALSE
90,2004,36.6,0.010723161019714237,FALSE
90,2005,35.3,0.011601413389839131,FALSE
90,2006,34.1,0.026800056541964767,FALSE
90,2007,33,0.02766162403947713,FALSE
90,2008,31.9,0.030778751549504928,FALSE
90,2009,30.8,0.030973281874806802,FALSE
90,2010,29.8,0.03598506013019808,FALSE
90,2011,28.8,0.02264236997262657,FALSE
90,2012,27.8,0.028827229995202812,FALSE
90,2013,26.8,0.025896922716540004,FALSE
90,2014,25.9,0.024248830331292968,FALSE
90,2015,25.1,0.024308607411432866,FALSE
