gwcode,year,for_year,outcome,observed,p
690,2017,2018,coup,0,0.002594887333710922
692,2017,2018,coup,0,0.006820793267962221
694,2017,2018,coup,0,0.0018985592971843925
696,2017,2018,coup,0,0.0022767094070458276
698,2017,2018,coup,0,0.011279994220646546
700,2017,2018,coup,0,0.009983766624412662
701,2017,2018,coup,0,0.0011145773069819757
702,2017,2018,coup,0,0.0016715195601641427
703,2017,2018,coup,0,0.003578215731146306
704,2017,2018,coup,0,5.733897585519445e-4
705,2017,2018,coup,0,0.0021685639598018483
710,2017,2018,coup,0,0.006911544381121518
712,2017,2018,coup,0,2.8201595236744607e-4
731,2017,2018,coup,0,0.0028124577686171152
732,2017,2018,coup,0,0.0025673761515377577
740,2017,2018,coup,0,0
750,2017,2018,coup,0,0.0034961921707495633
760,2017,2018,coup,0,0.004360125789568414
770,2017,2018,coup,0,0.03643282839546655
771,2017,2018,coup,0,0.017440648031431645
775,2017,2018,coup,0,0.05196507983622521
780,2017,2018,coup,0,0.0040371598472406945
781,2017,2018,coup,0,0.014920701120598805
790,2017,2018,coup,0,0.004203459935225907
800,2017,2018,coup,0,0.06632344939874174
811,2017,2018,coup,0,0.004967326521565997
812,2017,2018,coup,0,0.0036650424694718055
816,2017,2018,coup,0,0.0015812817767847992
820,2017,2018,coup,0,3.5888212532379993e-4
830,2017,2018,coup,0,7.478260070842907e-4
840,2017,2018,coup,0,0.01001050098177001
850,2017,2018,coup,0,0.002771198049656511
860,2017,2018,coup,0,0.013594290380099839
900,2017,2018,coup,0,0.0029393707393097893
910,2017,2018,coup,0,0.010028801590866738
920,2017,2018,coup,0,0.0012161945569574904
940,2017,2018,coup,0,0.005196413781713537
950,2017,2018,coup,0,0.0318167864169436
2,2018,2019,coup,0,4e-4
20,2018,2019,coup,0,0
40,2018,2019,coup,0,0.023988665501165497
41,2018,2019,coup,0,0.012462000499500496
42,2018,2019,coup,0,0.024142558830058825
51,2018,2019,coup,0,0
52,2018,2019,coup,0,0
53,2018,2019,coup,0,0.0012019230769230768
70,2018,2019,coup,0,0.006490743978243977
90,2018,2019,coup,0,0.016487816350316348
91,2018,2019,coup,0,0.01972552725052725
92,2018,2019,coup,0,0.014668072205572204
93,2018,2019,coup,0,0.018771443833943833
94,2018,2019,coup,0,1.6666666666666666e-4
95,2018,2019,coup,0,0.001
100,2018,2019,coup,0,0.016153986291486292
101,2018,2019,coup,0,0.038741003441003445
110,2018,2019,coup,0,0.002856060606060606
115,2018,2019,coup,0,0.0036253108003107995
130,2018,2019,coup,0,0.026411019536019535
135,2018,2019,coup,0,0.002401190476190476
140,2018,2019,coup,0,0.03446577172827171
145,2018,2019,coup,0,0.011213922188922186
150,2018,2019,coup,0,0.00847216117216117
155,2018,2019,coup,0,0
160,2018,2019,coup,0,0.002051244588744589
165,2018,2019,coup,0,1.6666666666666666e-4
200,2018,2019,coup,0,2.5e-4
205,2018,2019,coup,0,0
210,2018,2019,coup,0,0
211,2018,2019,coup,0,0
212,2018,2019,coup,0,0.0017261904761904762
220,2018,2019,coup,0,2e-4
225,2018,2019,coup,0,0
230,2018,2019,coup,0,0
235,2018,2019,coup,0,0
260,2018,2019,coup,0,0
290,2018,2019,coup,0,0.005376266788766789
305,2018,2019,coup,0,0
310,2018,2019,coup,0,0.004651375013875015
316,2018,2019,coup,0,0
317,2018,2019,coup,0,0.004277380952380953
325,2018,2019,coup,0,1.25e-4
338,2018,2019,coup,0,0.008049320124320126
339,2018,2019,coup,0,0.00466529304029304
340,2018,2019,coup,0,0.012693055555555553
341,2018,2019,coup,0,0.0038852106227106223
343,2018,2019,coup,0,0.015121862859362858
344,2018,2019,coup,0,0.0075809884559884565
346,2018,2019,coup,0,0.0026884615384615384
349,2018,2019,coup,0,0
350,2018,2019,coup,0,3.333333333333333e-4
352,2018,2019,coup,0,0
355,2018,2019,coup,0,0.025298322510822507
359,2018,2019,coup,0,0.0036120129870129873
360,2018,2019,coup,0,0.009563446275946274
365,2018,2019,coup,0,0.0036240800865800864
366,2018,2019,coup,0,0
367,2018,2019,coup,0,0
368,2018,2019,coup,0,1.4285714285714284e-4
369,2018,2019,coup,0,0.01802922494172494
370,2018,2019,coup,0,0.0538780636030636
371,2018,2019,coup,0,0.013107892107892106
372,2018,2019,coup,0,0.002294444444444445
373,2018,2019,coup,0,0.010781998556998558
375,2018,2019,coup,0,0
380,2018,2019,coup,0,0
385,2018,2019,coup,0,0
390,2018,2019,coup,0,0
395,2018,2019,coup,0,3.333333333333333e-4
402,2018,2019,coup,0,0.001
404,2018,2019,coup,0,0.034648103285603284
411,2018,2019,coup,0,0.02691980772850338
420,2018,2019,coup,0,0.006225901875901874
432,2018,2019,coup,0,0.014512445887445886
433,2018,2019,coup,0,0.010094380619380621
434,2018,2019,coup,0,0.006438690476190477
435,2018,2019,coup,0,0.02830341325341325
436,2018,2019,coup,0,0.014208952158952156
437,2018,2019,coup,0,0.027044458319458314
438,2018,2019,coup,0,0.04050452741702742
439,2018,2019,coup,0,0.04565854007104008
450,2018,2019,coup,0,0.013903665778665777
451,2018,2019,coup,0,0.011736700799200799
452,2018,2019,coup,0,0.00435
461,2018,2019,coup,0,0.0308285631035631
471,2018,2019,coup,0,0.029597018259518257
475,2018,2019,coup,0,0.008755194805194804
481,2018,2019,coup,0,0.0100131549006549
482,2018,2019,coup,0,0.032171778221778226
483,2018,2019,coup,0,0.028683896658896653
484,2018,2019,coup,0,0.007289801864801866
490,2018,2019,coup,0,0.03112475996225995
500,2018,2019,coup,0,0.006377944277944277
501,2018,2019,coup,0,0.007647237484737484
510,2018,2019,coup,0,0.003718686868686869
516,2018,2019,coup,0,0.025282369019869015
517,2018,2019,coup,0,0.011014438339438336
520,2018,2019,coup,0,0.02768207903207902
522,2018,2019,coup,0,0.008507188644688643
530,2018,2019,coup,0,0.020212369574869576
531,2018,2019,coup,0,0.01359895104895105
540,2018,2019,coup,0,0.034327400377400376
541,2018,2019,coup,0,0.0027807539682539687
551,2018,2019,coup,0,0.010894368131868132
552,2018,2019,coup,0,0.04926432733932735
553,2018,2019,coup,0,0.006223755411255411
560,2018,2019,coup,0,0.0016987956487956488
565,2018,2019,coup,0,0.0048535714285714284
570,2018,2019,coup,0,0.013211585636585633
571,2018,2019,coup,0,0.0033833333333333332
572,2018,2019,coup,0,0.019388503163503167
580,2018,2019,coup,0,0.02673356782106781
581,2018,2019,coup,0,0.054234260184260204
590,2018,2019,coup,0,0
600,2018,2019,coup,0,0.004795411532911533
615,2018,2019,coup,0,0.013494148906648903
616,2018,2019,coup,0,0.04128095238095238
620,2018,2019,coup,0,0.03755270146520147
625,2018,2019,coup,1,0.02328891525141525
626,2018,2019,coup,0,0.03416891996891996
630,2018,2019,coup,0,0.002501165501165501
640,2018,2019,coup,0,0.02151162726162726
645,2018,2019,coup,0,0.0019663461538461536
651,2018,2019,coup,0,0.056214251026751046
652,2018,2019,coup,0,0.01783387445887446
660,2018,2019,coup,0,0.0074469918969918975
663,2018,2019,coup,0,0.0032625
666,2018,2019,coup,0,0.0026656746031746034
670,2018,2019,coup,0,0.006108849483849484
678,2018,2019,coup,0,0.055638265900765906
690,2018,2019,coup,0,0.002741891441891442
692,2018,2019,coup,0,0.014106060606060608
694,2018,2019,coup,0,0.006109998334998335
696,2018,2019,coup,0,0.006233333333333334
698,2018,2019,coup,0,0.00491100680720246
700,2018,2019,coup,0,0.006682178932178934
701,2018,2019,coup,0,5.625e-4
702,2018,2019,coup,0,5.666666666666666e-4
703,2018,2019,coup,0,0.0031092643467643464
704,2018,2019,coup,0,0.00246978021978022
705,2018,2019,coup,0,0.0029761904761904765
710,2018,2019,coup,0,0.002304279054279054
712,2018,2019,coup,0,3.958333333333333e-4
731,2018,2019,coup,0,0.010200199800199799
732,2018,2019,coup,0,3.076923076923077e-4
740,2018,2019,coup,0,8e-4
750,2018,2019,coup,0,0.01041985236985237
760,2018,2019,coup,0,0.008224512987012985
770,2018,2019,coup,0,0.03437276473526473
771,2018,2019,coup,0,0.015356564269064272
775,2018,2019,coup,0,0.030617346542346536
780,2018,2019,coup,0,0.0030556637806637807
781,2018,2019,coup,0,0.045147753635253626
790,2018,2019,coup,0,0.0036014194139194137
800,2018,2019,coup,0,0.06983327367077372
811,2018,2019,coup,0,0.009891841491841491
812,2018,2019,coup,0,0.004784478021978022
816,2018,2019,coup,0,0.004111111111111111
820,2018,2019,coup,0,0.07716423576423577
830,2018,2019,coup,0,0.0028363858363858363
840,2018,2019,coup,0,0.0572137667887668
850,2018,2019,coup,0,0.014088203463203462
860,2018,2019,coup,0,0.015566885891885889
900,2018,2019,coup,0,2.857142857142857e-4
910,2018,2019,coup,0,0.011541501554001554
920,2018,2019,coup,0,0
940,2018,2019,coup,0,0.0017511904761904763
950,2018,2019,coup,0,0.02023835608835609
2,2019,2020,coup,NA,0
20,2019,2020,coup,NA,0
40,2019,2020,coup,NA,0.040528571428571435
41,2019,2020,coup,NA,0.01395
42,2019,2020,coup,NA,0.013583333333333334
51,2019,2020,coup,NA,0
52,2019,2020,coup,NA,0
53,2019,2020,coup,NA,0.0015
70,2019,2020,coup,NA,0.0037857142857142855
90,2019,2020,coup,NA,0.003519047619047619
91,2019,2020,coup,NA,0.03782619047619048
92,2019,2020,coup,NA,0.028323809523809515
93,2019,2020,coup,NA,0.013252380952380951
94,2019,2020,coup,NA,0
95,2019,2020,coup,NA,0.001
100,2019,2020,coup,NA,0.008833333333333334
101,2019,2020,coup,NA,0.07388809523809522
110,2019,2020,coup,NA,0.0017976190476190475
115,2019,2020,coup,NA,0.0018333333333333335
130,2019,2020,coup,NA,0.06410238095238095
135,2019,2020,coup,NA,0.0035666666666666663
140,2019,2020,coup,NA,0.09596666666666667
145,2019,2020,coup,NA,0.01075238095238095
150,2019,2020,coup,NA,0.005416666666666666
155,2019,2020,coup,NA,0
160,2019,2020,coup,NA,0.002333333333333333
165,2019,2020,coup,NA,0
200,2019,2020,coup,NA,0.0015952380952380953
205,2019,2020,coup,NA,0.0026666666666666666
210,2019,2020,coup,NA,0
211,2019,2020,coup,NA,0
212,2019,2020,coup,NA,0
220,2019,2020,coup,NA,0
225,2019,2020,coup,NA,0
230,2019,2020,coup,NA,0.002595238095238095
235,2019,2020,coup,NA,0
260,2019,2020,coup,NA,0
290,2019,2020,coup,NA,0.00680952380952381
305,2019,2020,coup,NA,0
310,2019,2020,coup,NA,0.0038333333333333336
316,2019,2020,coup,NA,0
317,2019,2020,coup,NA,0
325,2019,2020,coup,NA,4.2857142857142855e-4
338,2019,2020,coup,NA,0.003083333333333333
339,2019,2020,coup,NA,0.031192857142857147
340,2019,2020,coup,NA,6.666666666666666e-4
341,2019,2020,coup,NA,9.523809523809524e-4
343,2019,2020,coup,NA,0.002416666666666667
344,2019,2020,coup,NA,0.0015666666666666667
346,2019,2020,coup,NA,5.357142857142857e-4
349,2019,2020,coup,NA,1.4285714285714284e-4
350,2019,2020,coup,NA,0
352,2019,2020,coup,NA,0
355,2019,2020,coup,NA,0.010566666666666669
359,2019,2020,coup,NA,3.333333333333333e-4
360,2019,2020,coup,NA,0.00835
365,2019,2020,coup,NA,0.0034
366,2019,2020,coup,NA,0
367,2019,2020,coup,NA,0
368,2019,2020,coup,NA,0
369,2019,2020,coup,NA,0.015359523809523807
370,2019,2020,coup,NA,0.001
371,2019,2020,coup,NA,0.0019166666666666666
372,2019,2020,coup,NA,0
373,2019,2020,coup,NA,0.0035619047619047622
375,2019,2020,coup,NA,0
380,2019,2020,coup,NA,0
385,2019,2020,coup,NA,0
390,2019,2020,coup,NA,0
395,2019,2020,coup,NA,0
402,2019,2020,coup,NA,0
404,2019,2020,coup,NA,0.026583333333333323
411,2019,2020,coup,NA,0.032580952380952384
420,2019,2020,coup,NA,0.0035714285714285713
432,2019,2020,coup,NA,0.01610952380952381
433,2019,2020,coup,NA,0.020097619047619045
434,2019,2020,coup,NA,0.04458809523809527
435,2019,2020,coup,NA,0.01842142857142857
436,2019,2020,coup,NA,0.018371428571428573
437,2019,2020,coup,NA,0.013538095238095238
438,2019,2020,coup,NA,0.029383333333333338
439,2019,2020,coup,NA,0.053895238095238086
450,2019,2020,coup,NA,0.01002857142857143
451,2019,2020,coup,NA,0.010721428571428571
452,2019,2020,coup,NA,0.003845238095238095
461,2019,2020,coup,NA,0.012435714285714284
471,2019,2020,coup,NA,0.03957380952380953
475,2019,2020,coup,NA,0.005733333333333333
481,2019,2020,coup,NA,0.0915357142857143
482,2019,2020,coup,NA,0.016592857142857142
483,2019,2020,coup,NA,0.04650476190476191
484,2019,2020,coup,NA,0.019638095238095236
490,2019,2020,coup,NA,0.03287619047619048
500,2019,2020,coup,NA,0.00832857142857143
501,2019,2020,coup,NA,0.00175
510,2019,2020,coup,NA,0.052638095238095234
516,2019,2020,coup,NA,0.019909523809523808
517,2019,2020,coup,NA,0.0064857142857142865
520,2019,2020,coup,NA,0.016228571428571432
522,2019,2020,coup,NA,0.0031928571428571427
530,2019,2020,coup,NA,0.007014285714285715
531,2019,2020,coup,NA,0.004688095238095239
540,2019,2020,coup,NA,0.03847857142857142
541,2019,2020,coup,NA,0.0011666666666666668
551,2019,2020,coup,NA,0.003104761904761905
552,2019,2020,coup,NA,0.036623809523809524
553,2019,2020,coup,NA,0.026335714285714285
560,2019,2020,coup,NA,0.001
565,2019,2020,coup,NA,0.06768333333333333
570,2019,2020,coup,NA,0.0113452380952381
571,2019,2020,coup,NA,0.00545
572,2019,2020,coup,NA,0.11719047619047619
580,2019,2020,coup,NA,0.010476190476190476
581,2019,2020,coup,NA,0.016140476190476188
590,2019,2020,coup,NA,0
600,2019,2020,coup,NA,0.020149999999999998
615,2019,2020,coup,NA,0.07110238095238097
616,2019,2020,coup,NA,0.006361904761904762
620,2019,2020,coup,NA,0.026071428571428572
625,2019,2020,coup,NA,0.11329285714285713
626,2019,2020,coup,NA,0.021816666666666658
630,2019,2020,coup,NA,0.005642857142857142
640,2019,2020,coup,NA,0.022045238095238097
645,2019,2020,coup,NA,0.011183333333333333
651,2019,2020,coup,NA,0.07202619047619047
652,2019,2020,coup,NA,0.013878571428571428
660,2019,2020,coup,NA,0.00705952380952381
663,2019,2020,coup,NA,7e-4
666,2019,2020,coup,NA,0.0015
670,2019,2020,coup,NA,0.004066666666666666
678,2019,2020,coup,NA,0.030223809523809517
690,2019,2020,coup,NA,0.0038761904761904762
692,2019,2020,coup,NA,0.12939285714285712
694,2019,2020,coup,NA,0.009378571428571429
696,2019,2020,coup,NA,0.13159523809523813
698,2019,2020,coup,NA,0.002466666666666667
700,2019,2020,coup,NA,0.010619047619047618
701,2019,2020,coup,NA,0.002319047619047619
702,2019,2020,coup,NA,0.002
703,2019,2020,coup,NA,0.0012857142857142856
704,2019,2020,coup,NA,0.0034
705,2019,2020,coup,NA,0.003142857142857143
710,2019,2020,coup,NA,0.0015
712,2019,2020,coup,NA,0
731,2019,2020,coup,NA,0.013935714285714287
732,2019,2020,coup,NA,0.002
740,2019,2020,coup,NA,0.0018095238095238095
750,2019,2020,coup,NA,0.0020714285714285713
760,2019,2020,coup,NA,0.006583333333333333
770,2019,2020,coup,NA,0.06614761904761907
771,2019,2020,coup,NA,0.020795238095238092
775,2019,2020,coup,NA,0.017795238095238093
780,2019,2020,coup,NA,0.0011666666666666665
781,2019,2020,coup,NA,0.028102380952380955
790,2019,2020,coup,NA,0.005035714285714286
800,2019,2020,coup,NA,0.14035000000000003
811,2019,2020,coup,NA,0.0025952380952380953
812,2019,2020,coup,NA,0.001
816,2019,2020,coup,NA,0.0033928571428571428
820,2019,2020,coup,NA,0.05657857142857144
840,2019,2020,coup,NA,0.016978571428571426
850,2019,2020,coup,NA,0.028083333333333335
860,2019,2020,coup,NA,0.053938095238095236
900,2019,2020,coup,NA,1.6666666666666666e-4
910,2019,2020,coup,NA,0.04104285714285713
920,2019,2020,coup,NA,0
940,2019,2020,coup,NA,0.009611904761904762
950,2019,2020,coup,NA,0.012340476190476188
2,2010,2011,failed,0,0.0032748381481908094
20,2010,2011,failed,0,5.935636466558818e-4
40,2010,2011,failed,0,0.0071150364303402235
41,2010,2011,failed,0,0.018451502189113764
42,2010,2011,failed,0,0.006119110449390295
51,2010,2011,failed,0,3.6794654262531563e-4
52,2010,2011,failed,0,1.0776272086406527e-4
53,2010,2011,failed,0,1.4084507042253522e-5
70,2010,2011,failed,0,0.00414769900076085
90,2010,2011,failed,0,0.02011740632447658
91,2010,2011,failed,0,0.05406395396556294
92,2010,2011,failed,0,0.0074680548838614285
93,2010,2011,failed,0,0.008306264597912586
94,2010,2011,failed,0,8.377923536768684e-4
95,2010,2011,failed,0,0.001677398106190911
100,2010,2011,failed,0,0.0028626144452379657
101,2010,2011,failed,0,0.028628512654256026
110,2010,2011,failed,0,0.0025124379889864094
115,2010,2011,failed,0,0.0109750545012463
130,2010,2011,failed,0,0.027659160931987666
135,2010,2011,failed,0,0.016858261672770707
140,2010,2011,failed,0,0.010179001081191713
145,2010,2011,failed,0,0.02187695691447755
150,2010,2011,failed,0,0.00815028753231063
155,2010,2011,failed,0,2.275273546844025e-4
160,2010,2011,failed,0,0.016471520159394803
165,2010,2011,failed,0,0.004502097852986617
200,2010,2011,failed,0,2.3526855238691525e-4
205,2010,2011,failed,0,1.1853641080694222e-5
210,2010,2011,failed,0,1.4426256226739576e-4
211,2010,2011,failed,0,1.2928998174681182e-4
212,2010,2011,failed,0,1.5955437156003758e-4
220,2010,2011,failed,0,0.0013706784102784691
225,2010,2011,failed,0,3.6993585717676246e-4
230,2010,2011,failed,0,0.003670370240337668
235,2010,2011,failed,0,7.128644569655496e-4
260,2010,2011,failed,0,3.60783750925909e-5
290,2010,2011,failed,0,2.259990698347771e-4
305,2010,2011,failed,0,9.643660266389898e-6
310,2010,2011,failed,0,1.250512716767693e-4
316,2010,2011,failed,0,1.445077150677274e-4
317,2010,2011,failed,0,3.0637783724450066e-4
325,2010,2011,failed,0,3.7424636222210204e-4
338,2010,2011,failed,0,0.0013664829615574153
339,2010,2011,failed,0,7.818972557447997e-4
340,2010,2011,failed,0,0.0031071957024744984
341,2010,2011,failed,0,0.0038801197761140233
343,2010,2011,failed,0,0.0019394277619640713
344,2010,2011,failed,0,1.5131434557844934e-4
346,2010,2011,failed,0,0.0025810030955182063
349,2010,2011,failed,0,1.1395497803025132e-4
350,2010,2011,failed,0,4.98773106903645e-4
352,2010,2011,failed,0,9.948845145530155e-5
355,2010,2011,failed,0,0.008355101271432762
359,2010,2011,failed,0,0.0023559049364315935
360,2010,2011,failed,0,4.6373801676646826e-4
365,2010,2011,failed,0,0.00845311007655778
366,2010,2011,failed,0,1.962229127004384e-4
367,2010,2011,failed,0,2.2374407763100848e-4
368,2010,2011,failed,0,2.8221930974224553e-5
369,2010,2011,failed,0,0.0195484239475626
370,2010,2011,failed,0,0.005335861834436302
371,2010,2011,failed,0,0.0072725838108259385
372,2010,2011,failed,0,9.028597189535646e-4
373,2010,2011,failed,0,0.007088316884476444
375,2010,2011,failed,0,8.51571203536887e-5
380,2010,2011,failed,0,3.783289104265848e-4
385,2010,2011,failed,0,1.65033202755373e-4
390,2010,2011,failed,0,0.001071717590321331
395,2010,2011,failed,0,6.08829589508023e-5
402,2010,2011,failed,0,0.0017141026656965585
404,2010,2011,failed,0,0.13589285707023518
411,2010,2011,failed,0,0.012819524865061533
420,2010,2011,failed,0,0.006837733075397856
432,2010,2011,failed,0,0.011483488476414764
433,2010,2011,failed,0,0.003495987604302442
434,2010,2011,failed,0,0.007858804339796977
435,2010,2011,failed,0,0.05180877327888461
436,2010,2011,failed,0,0.1375254327878169
437,2010,2011,failed,0,0.027648975567923555
438,2010,2011,failed,1,0.09397000244617087
439,2010,2011,failed,0,0.009781295512620157
450,2010,2011,failed,0,0.026680677136027495
451,2010,2011,failed,0,0.05064751929606962
452,2010,2011,failed,0,0.01035848358924794
461,2010,2011,failed,0,0.010913625370313646
471,2010,2011,failed,0,0.02051490333185955
475,2010,2011,failed,0,0.025542856522196983
481,2010,2011,failed,0,0.013751097080290733
482,2010,2011,failed,0,0.05687921932218766
483,2010,2011,failed,0,0.07995572737043719
484,2010,2011,failed,0,0.022880841307843916
490,2010,2011,failed,0,0.038737966779042204
500,2010,2011,failed,0,0.01741872574210561
501,2010,2011,failed,0,0.02234496592381688
510,2010,2011,failed,0,0.0036402886619288427
516,2010,2011,failed,0,0.026489691282437312
517,2010,2011,failed,0,0.00915261470299867
522,2010,2011,failed,0,0.013604737844596955
530,2010,2011,failed,0,0.007670300835184594
531,2010,2011,failed,0,0.028953283669858047
540,2010,2011,failed,0,0.028309703747024156
541,2010,2011,failed,0,0.001868439905609665
551,2010,2011,failed,0,0.029935882973210644
552,2010,2011,failed,0,0.01367871588286151
553,2010,2011,failed,0,0.006284376122092838
560,2010,2011,failed,0,0.0019548124659631177
565,2010,2011,failed,0,0.0011332355827388175
570,2010,2011,failed,0,0.010694432033828777
571,2010,2011,failed,0,0.0018045036261373278
572,2010,2011,failed,0,0.005868668371015348
580,2010,2011,failed,0,0.1292428426995954
581,2010,2011,failed,0,0.018188137181575383
590,2010,2011,failed,0,4.017543036158737e-4
600,2010,2011,failed,0,0.0048584276899420005
615,2010,2011,failed,0,0.013720849472015984
616,2010,2011,failed,0,0.004127310715576805
620,2010,2011,failed,0,0.03535104792735581
625,2010,2011,failed,0,0.03826481817155442
630,2010,2011,failed,0,0.004215410056362126
640,2010,2011,failed,0,0.006646711489252891
645,2010,2011,failed,0,0.010703224700859387
651,2010,2011,failed,0,0.02131265265664158
652,2010,2011,failed,0,0.016182840200255667
660,2010,2011,failed,0,0.02671616295127392
663,2010,2011,failed,0,0.003267899662743089
666,2010,2011,failed,0,6.634544814379739e-4
670,2010,2011,failed,0,0.006748869616072373
678,2010,2011,failed,0,0.01692726959375292
690,2010,2011,failed,0,0.0022953937158393736
692,2010,2011,failed,0,0.018349092274936703
694,2010,2011,failed,0,0.03663200366091336
696,2010,2011,failed,0,0.011272738008315153
698,2010,2011,failed,0,0.007419499612338513
700,2010,2011,failed,0,0.019430457570749043
701,2010,2011,failed,0,0.006432935848156762
702,2010,2011,failed,0,0.006134238369986933
703,2010,2011,failed,0,0.007632327811649583
704,2010,2011,failed,0,0.005336320863927382
705,2010,2011,failed,0,0.002896036439656454
710,2010,2011,failed,0,0.00582131526496583
712,2010,2011,failed,0,8.876511590974849e-4
731,2010,2011,failed,0,0.010931821825026127
732,2010,2011,failed,0,2.940495362217847e-4
740,2010,2011,failed,0,2.3769960766647689e-4
750,2010,2011,failed,0,0.00434045510083755
760,2010,2011,failed,0,0.0017925743272890705
770,2010,2011,failed,0,0.022848580900966857
771,2010,2011,failed,0,0.02522534887091076
775,2010,2011,failed,0,0.03312015145083158
780,2010,2011,failed,0,0.0017163131427723325
781,2010,2011,failed,0,0.0023682397054534967
790,2010,2011,failed,0,0.006121393602763002
800,2010,2011,failed,0,0.04229201086795698
811,2010,2011,failed,0,0.017102314108451883
812,2010,2011,failed,0,0.006699489954422475
816,2010,2011,failed,0,0.0015355383682138077
820,2010,2011,failed,0,6.687823717083319e-4
830,2010,2011,failed,0,0.0012548328970565874
840,2010,2011,failed,0,0.018698668741901216
850,2010,2011,failed,0,0.003251849924840961
860,2010,2011,failed,0,0.005070932585060571
900,2010,2011,failed,0,4.475091185083202e-4
910,2010,2011,failed,0,0.015737992998434
920,2010,2011,failed,0,6.019901245707698e-5
940,2010,2011,failed,0,0.008226795473095945
950,2010,2011,failed,0,0.034830638438197836
2,2011,2012,failed,0,0.005233333333333334
20,2011,2012,failed,0,0
40,2011,2012,failed,0,0.009133333333333334
41,2011,2012,failed,0,0.041333333333333326
42,2011,2012,failed,0,0.0025
51,2011,2012,failed,0,5e-4
52,2011,2012,failed,0,0
53,2011,2012,failed,0,0
70,2011,2012,failed,0,0.00215
90,2011,2012,failed,0,0.014416666666666668
91,2011,2012,failed,0,0.04148333333333334
92,2011,2012,failed,0,0.004016666666666667
93,2011,2012,failed,0,0.006666666666666667
94,2011,2012,failed,0,0.0014
95,2011,2012,failed,0,2.5e-4
100,2011,2012,failed,0,0.00325
101,2011,2012,failed,0,0.013166666666666667
110,2011,2012,failed,0,0.0021000000000000003
115,2011,2012,failed,0,0.007166666666666667
130,2011,2012,failed,0,0.03308333333333333
135,2011,2012,failed,0,0.0066166666666666665
140,2011,2012,failed,0,0.013066666666666666
145,2011,2012,failed,0,0.011566666666666666
150,2011,2012,failed,0,0.0023333333333333335
155,2011,2012,failed,0,5e-4
160,2011,2012,failed,0,0.005
165,2011,2012,failed,0,0.006166666666666666
200,2011,2012,failed,0,0
205,2011,2012,failed,0,0
210,2011,2012,failed,0,0
211,2011,2012,failed,0,0.001
212,2011,2012,failed,0,0.00175
220,2011,2012,failed,0,5e-4
225,2011,2012,failed,0,5e-4
230,2011,2012,failed,0,0.005816666666666667
235,2011,2012,failed,0,0
260,2011,2012,failed,0,0
290,2011,2012,failed,0,2e-4
305,2011,2012,failed,0,0
310,2011,2012,failed,0,0.0016666666666666666
316,2011,2012,failed,0,0
317,2011,2012,failed,0,0
325,2011,2012,failed,0,0
338,2011,2012,failed,0,0.0013333333333333333
339,2011,2012,failed,0,0
340,2011,2012,failed,0,0.001
341,2011,2012,failed,0,7e-4
343,2011,2012,failed,0,0.0035
344,2011,2012,failed,0,0.0013333333333333333
346,2011,2012,failed,0,0.0018333333333333333
349,2011,2012,failed,0,0
350,2011,2012,failed,0,0
352,2011,2012,failed,0,0
355,2011,2012,failed,0,0.0054
359,2011,2012,failed,0,0.001
360,2011,2012,failed,0,0.0016666666666666666
365,2011,2012,failed,0,0.0112
366,2011,2012,failed,0,0
367,2011,2012,failed,0,2e-4
368,2011,2012,failed,0,0
369,2011,2012,failed,0,0.013816666666666666
370,2011,2012,failed,0,5e-4
371,2011,2012,failed,0,0.00675
372,2011,2012,failed,0,0.0013
373,2011,2012,failed,0,0.007
375,2011,2012,failed,0,0
380,2011,2012,failed,0,0.0044
385,2011,2012,failed,0,0
390,2011,2012,failed,0,0
395,2011,2012,failed,0,0
402,2011,2012,failed,0,4e-4
404,2011,2012,failed,0,0.26261666666666655
411,2011,2012,failed,0,0.08498333333333336
420,2011,2012,failed,0,0.013433333333333334
432,2011,2012,failed,1,0.007983333333333334
433,2011,2012,failed,0,0.0047666666666666664
434,2011,2012,failed,0,7.333333333333333e-4
435,2011,2012,failed,0,0.048966666666666644
436,2011,2012,failed,0,0.06143333333333335
437,2011,2012,failed,0,0.0173
438,2011,2012,failed,0,0.18613333333333326
439,2011,2012,failed,0,0.009116666666666667
